source,target,path_nodes,candidate_rank,avg_node_importance,internal_node_importance,avg_edge_bc,cross_comm_ratio,path_length,path_length_int,shortest_len,same_community,pair_score,stretch_ratio,efficiency_ratio,max_edge_bc,node_importance_entropy,community_diversity,delta_E,delta_LCC,delta_ASP,fragility_score,y_fragility,y_single,y_marginal,y_gain,y,relevance
341,758,"[341, 1546, 687, 1358, 758]",12,0.823379008769989,0.8176813681920369,0.0019079590731264466,0.0,4.0,4,2.0,1.0,1.6638509392738343,2.0,0.5,0.006208448483534906,1.3688221842104302,0.2,0.009464093545343416,0.005169867060561217,0.40171643559265124,0.18597764746663195,0.18597764746663195,0.18597764746663195,-0.05050040421769247,-0.05050040421769247,-0.05050040421769247,2
341,758,"[341, 1389, 1358, 758]",4,0.8236562252044678,0.8153869807720184,0.000498076636332469,0.0,3.0,3,2.0,1.0,1.6638509392738343,1.5,0.6666666666666666,0.0008100005297094837,1.0555138456513045,0.25,0.005671305777555646,0.004800590841949726,0.15430888656645791,0.07255821713256166,0.07255821713256166,0.07255821713256166,-0.055318025969278484,-0.055318025969278484,-0.055318025969278484,1
341,758,"[341, 613, 1358, 758]",2,0.8201893508434296,0.808453232049942,0.0004959039142944964,0.0,3.0,3,2.0,1.0,1.6638509392738343,1.5,0.6666666666666666,0.0008100005297094837,1.0849772646690659,0.25,0.009364406222861943,0.004800590841949726,0.17970346366075152,0.08601698206991226,0.08601698206991226,0.08601698206991226,-0.06407263446555707,-0.06407263446555707,-0.06407263446555707,1
341,758,"[341, 1358, 111, 758]",3,0.820425146818161,0.8089248239994049,0.0013947053469203859,0.0,3.0,3,2.0,1.0,1.6638509392738343,1.5,0.6666666666666666,0.002750722874768413,1.084130541057893,0.25,0.012405910062160075,0.005169867060561217,0.27599528174649723,0.13102112732011179,0.13102112732011179,0.13102112732011179,-0.07367388579164269,-0.07367388579164269,-0.07367388579164269,1
341,758,"[341, 1358, 1762, 758]",5,0.8297073036432266,0.8274891376495361,0.0011419396039172383,0.0,3.0,3,2.0,1.0,1.6638509392738343,1.5,0.6666666666666666,0.002750722874768413,1.0891323394425423,0.25,0.008874813381062885,0.004800590841949726,0.3111722516008566,0.14490866057997007,0.14490866057997007,0.14490866057997007,-0.09030469523777915,-0.09030469523777915,-0.09030469523777915,0
341,758,"[341, 1358, 111, 1762, 758]",8,0.823122043609619,0.8172530929247538,0.0010462859256730077,0.0,4.0,4,2.0,1.0,1.6638509392738343,2.0,0.5,0.002750722874768413,1.3732519454629841,0.2,0.013954083416583524,0.00553914327917282,0.6384267651364848,0.29496679019053906,0.29496679019053906,0.29496679019053906,-0.12954148063494575,-0.12954148063494575,-0.12954148063494575,0
341,758,"[341, 1389, 1358, 111, 758]",10,0.818281180858612,0.8091849883397421,0.000529405636320167,0.0,4.0,4,2.0,1.0,1.6638509392738343,2.0,0.5,0.001432030961777169,1.3211641925315696,0.2,0.01092126137751126,0.00553914327917282,0.30789694537139756,0.1445603191747601,0.1445603191747601,0.1445603191747601,-0.1305700835742889,-0.1305700835742889,-0.1305700835742889,0
341,1620,"[341, 1546, 1358, 1620]",5,0.8287490218877792,0.8248582422733307,0.0010544512777014095,0.0,3.0,3,2.0,1.0,1.6652796030044557,1.5,0.6666666666666666,0.0018098494040706343,1.0789715713302455,0.25,0.010285387529137352,0.004800590841949726,0.3975492244863279,0.1845541141598731,0.1845541141598731,0.1845541141598731,0.24185571873255055,0.24185571873255055,0.24185571873255055,4
341,1620,"[341, 613, 1358, 1620]",2,0.8205465167760849,0.808453232049942,0.0005806708145320239,0.0,3.0,3,2.0,1.0,1.6652796030044557,1.5,0.6666666666666666,0.0010643012304220661,1.0840830096952805,0.25,0.012554467060717028,0.004800590841949726,0.45344764617795086,0.21095639766347227,0.21095639766347227,0.21095639766347227,0.07535765274198315,0.07535765274198315,0.07535765274198315,4
341,1620,"[341, 1389, 1358, 1483, 1620]",10,0.8209035348892211,0.8130793571472168,0.0022540406795659197,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.008154988939079243,1.1357653997706423,0.2,0.011253613747364055,0.00553914327917282,0.4293087011429648,0.1993784030753844,0.1993784030753844,0.1993784030753844,0.06877040654950688,0.06877040654950688,0.06877040654950688,4
341,1620,"[341, 1358, 1743, 1483, 1620]",15,0.8224844837188721,0.8157142718633016,0.001296281364823105,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.002750722874768413,1.308135699559167,0.2,0.01220068750693748,0.00553914327917282,0.3451083669995869,0.16200914327862972,0.16200914327862972,0.16200914327862972,0.03883897001512628,0.03883897001512628,0.03883897001512628,3
341,1620,"[341, 1358, 1483, 359, 1620]",8,0.7927506995201111,0.7661579648653666,0.002883106615860631,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.008154988939079243,1.3841798250866806,0.2,0.011011462842712816,0.00553914327917282,0.4504584581295994,0.20876261072181176,0.20876261072181176,0.20876261072181176,0.036419746965394253,0.036419746965394253,0.036419746965394253,3
341,1620,"[341, 1546, 1358, 1483, 1620]",13,0.8246920394897461,0.8193935314814249,0.002607746485414479,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.008154988939079243,1.3565549826758896,0.2,0.0105764763014764,0.00553914327917282,0.5407531118355529,0.2491559622918108,0.2491559622918108,0.2491559622918108,0.03473435995574187,0.03473435995574187,0.03473435995574187,3
341,1620,"[341, 2045, 306, 1483, 1620]",11,0.8261835503578187,0.8218793829282124,0.004336057173684865,0.5,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.009873617473758997,1.2763022976192073,0.4,0.0021370670995668195,0.0022156573116690614,0.04916929913187751,0.023301571514106632,0.023301571514106632,0.023301571514106632,0.030758539454795064,0.030758539454795064,0.030758539454795064,2
341,1620,"[341, 1358, 1620]",1,0.8287827491760255,0.8210686445236206,0.0019075120525952395,0.0,2.0,2,2.0,1.0,1.6652796030044557,1.0,1.0,0.002750722874768413,0.6906786311730717,0.3333333333333333,0.010246104589854504,0.004431314623338234,0.44618928863170915,0.2064205374086891,0.2064205374086891,0.2064205374086891,-0.01974314924026449,-0.01974314924026449,-0.01974314924026449,2
341,1620,"[341, 1546, 687, 1358, 1620]",12,0.8236647415161134,0.8176813681920369,0.001971534248304592,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.006208448483534906,1.3677214199429448,0.2,0.008653895410145496,0.005169867060561217,0.6165570226371857,0.2822103026623136,0.2822103026623136,0.2822103026623136,-0.0391936921530181,-0.0391936921530181,-0.0391936921530181,2
341,1620,"[341, 1358, 754, 1483, 1620]",14,0.8233031368255614,0.8170786937077841,0.0009511206963179965,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.002750722874768413,1.3390763174769482,0.2,0.01251182498057496,0.00553914327917282,0.43581437145483193,0.2029979708939906,0.2029979708939906,0.2029979708939906,-0.044954017701181674,-0.044954017701181674,-0.044954017701181674,1
341,1620,"[341, 1358, 1743, 742, 1620]",7,0.812345199584961,0.7988154649734497,0.0012690484260032993,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.002750722874768413,1.3813258966091349,0.2,0.012717374986125074,0.005169867060561217,0.30664432020803556,0.1449845003359848,0.1449845003359848,0.1449845003359848,-0.047173125141959996,-0.047173125141959996,-0.047173125141959996,1
341,1620,"[341, 1389, 1358, 1620]",4,0.8240133911371231,0.8153869807720184,0.0005828435365699964,0.0,3.0,3,2.0,1.0,1.6652796030044557,1.5,0.6666666666666666,0.0010643012304220661,1.0534048829066007,0.25,0.014659401015651274,0.004800590841949726,0.44720649886916863,0.2093055950497341,0.2093055950497341,0.2093055950497341,-0.0472429556435169,-0.0472429556435169,-0.0472429556435169,1
341,1620,"[341, 1389, 2597, 1358, 1620]",9,0.8096937751770019,0.7943964242935181,0.0006239490687229962,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.0013059929521813912,1.3771978866052172,0.2,0.009912948162948104,0.005169867060561217,0.5225160307343515,0.24058433532007964,0.24058433532007964,0.24058433532007964,-0.06836032741068375,-0.06836032741068375,-0.06836032741068375,0
341,1620,"[341, 613, 1358, 1483, 1620]",6,0.8181300354003905,0.8084568579991659,0.00225241113803744,0.0,4.0,4,2.0,1.0,1.6652796030044557,2.0,0.5,0.008154988939079243,1.314596436584233,0.2,0.012044805194805441,0.00553914327917282,0.37574450511218327,0.17570967015762545,0.17570967015762545,0.17570967015762545,-0.11902651718421475,-0.11902651718421475,-0.11902651718421475,0
341,1620,"[341, 1358, 1483, 1620]",3,0.8237030893564224,0.8147663772106171,0.003694218737914723,0.0,3.0,3,2.0,1.0,1.6652796030044557,1.5,0.6666666666666666,0.008154988939079243,1.0590311318158152,0.25,0.014416696497946552,0.005169867060561217,0.6316379942971047,0.2921662805075677,0.2921662805075677,0.2921662805075677,-0.12760531741395442,-0.12760531741395442,-0.12760531741395442,0
341,1772,"[341, 1358, 1072, 306, 1772]",8,0.820175039768219,0.8121750235557555,0.011242486029523388,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.028758591332667796,1.3427654719112188,0.4,0.015264340520590558,0.005169867060561217,0.6560623364023677,0.3036234386673903,0.3036234386673903,0.3036234386673903,0.3944723186799218,0.3944723186799218,0.3944723186799218,4
341,1772,"[341, 2045, 236, 109, 1772]",14,0.8280487394332885,0.8252978563308716,0.0012181500840290262,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.0032895387317372813,1.3775566039633909,0.4,0.0026284944222442486,0.001477104874446078,0.0,0.0014456719322343368,0.0014456719322343368,0.0014456719322343368,0.1258157380908868,0.1258157380908868,0.1258157380908868,4
341,1772,"[341, 2045, 133, 109, 1772]",6,0.8253086709976196,0.8207310756047567,0.001333279792929218,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.0032895387317372813,1.338379693920653,0.4,0.003912216255966189,0.001477104874446078,0.0,0.002151718940781404,0.002151718940781404,0.002151718940781404,0.08491814393065975,0.08491814393065975,0.08491814393065975,4
341,1772,"[341, 2045, 306, 1772]",3,0.830381041765213,0.828587019443512,0.00260675422062563,0.3333333333333333,3.0,3,2.0,0.0,1.6643501281738282,1.5,0.6666666666666666,0.00400412808934667,1.0724665117954253,0.5,0.0005553786491284685,0.001477104874446078,0.057744697109890275,0.02629057195647128,0.02629057195647128,0.02629057195647128,0.06336410111795152,0.06336410111795152,0.06336410111795152,3
341,1772,"[341, 2045, 109, 426, 1772]",9,0.8279269886016845,0.8250949382781982,0.001733531969205105,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.003327678679721762,1.377044793581438,0.4,0.0015975878288373158,0.001477104874446078,0.0,0.0008786733058605237,0.0008786733058605237,0.0008786733058605237,0.03601064200579218,0.03601064200579218,0.03601064200579218,3
341,1772,"[341, 2045, 306, 426, 1772]",12,0.8305203986167907,0.8294172883033752,0.0020001183842786683,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.00400412808934667,1.3605257009154503,0.4,0.004741280247530205,0.0018463810930575697,0.3309962932798145,0.15155603611205815,0.15155603611205815,0.15155603611205815,0.027387124963826073,0.027387124963826073,0.027387124963826073,3
341,1772,"[341, 1358, 289, 109, 1772]",4,0.8242769908905029,0.8190116087595621,0.005387514716139489,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.00928626147386017,1.3673349587986787,0.4,0.012393752775002737,0.00553914327917282,0.5084778991988577,0.23563161866573745,0.23563161866573745,0.23563161866573745,0.0030130283050080944,0.0030130283050080944,0.0030130283050080944,2
341,1772,"[341, 2045, 109, 1772]",2,0.8271392792463302,0.8221034944057465,0.0023273438732507065,0.3333333333333333,3.0,3,2.0,0.0,1.6643501281738282,1.5,0.6666666666666666,0.003327678679721762,1.0889262584612216,0.5,0.0022177960927957374,0.0011078286558344752,0.0,0.0012197878510376557,0.0012197878510376557,0.0012197878510376557,0.0017974032357658785,0.0017974032357658785,0.0017974032357658785,2
341,1772,"[341, 2045, 133, 1623, 1772]",11,0.827472984790802,0.8243382652600607,0.0012200506907663995,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.0032895387317372813,1.2496946012929162,0.4,0.0,0.0022156573116690614,0.0,0.0,0.0,0.0,-0.014927633544705934,-0.014927633544705934,-0.014927633544705934,2
341,1772,"[341, 2045, 109, 306, 1772]",5,0.8247983026504517,0.81988046169281,0.0029340431427817854,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.00459235931887516,1.3216168791735978,0.4,0.0017501200188696497,0.0022156573116690614,0.03897963004390359,0.018503399530134922,0.018503399530134922,0.018503399530134922,-0.023318805534311267,-0.023318805534311267,-0.023318805534311267,1
341,1772,"[341, 2045, 153, 306, 1772]",15,0.8314349794387818,0.8309415896733602,0.0011103166781232026,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.0032895387317372813,1.3667361685482764,0.4,0.002571142746142313,0.0018463810930575697,0.0,0.0014141285103782724,0.0014141285103782724,0.0014141285103782724,-0.04228614277513857,-0.04228614277513857,-0.04228614277513857,1
341,1772,"[341, 2045, 153, 109, 1772]",10,0.8288415694236756,0.8266192396481832,0.0010436093848264069,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.0032895387317372813,1.3790385567930108,0.4,0.0030483634421132333,0.001477104874446078,0.11469404186795451,0.053288918733741815,0.053288918733741815,0.053288918733741815,-0.05870539322091135,-0.05870539322091135,-0.05870539322091135,1
341,1772,"[341, 1546, 1804, 306, 1772]",7,0.8218146467208862,0.814907701810201,0.0008754554968320764,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.0020668088781816184,1.3477832132288985,0.4,0.0016980457042954367,0.0011078286558344752,0.1019556677244644,0.04681397561337147,0.04681397561337147,0.04681397561337147,-0.06781634760056517,-0.06781634760056517,-0.06781634760056517,0
341,1772,"[341, 1358, 1483, 306, 1772]",13,0.8218634557723998,0.8149890502293905,0.005326481282099898,0.25,4.0,4,2.0,0.0,1.6643501281738282,2.0,0.5,0.009873617473758997,1.283932652963708,0.4,0.015581995088245204,0.00553914327917282,0.6530961657035155,0.30246337186511685,0.30246337186511685,0.30246337186511685,-0.0796056089027122,-0.0796056089027122,-0.0796056089027122,0
341,1772,"[341, 2045, 1772]",1,0.8353632569313049,0.8417396426200867,0.001932537105528318,0.5,2.0,2,2.0,0.0,1.6643501281738282,1.0,1.0,0.0032895387317372813,0.48742223309503735,0.6666666666666666,0.000535602591852341,0.00036927621861149174,0.07603774152562703,0.03451156511205095,0.03451156511205095,0.03451156511205095,-0.10099118533238753,-0.10099118533238753,-0.10099118533238753,0
379,1556,"[379, 1898, 1713, 1358, 552, 2201, 95, 456, 2472, 1017, 1475, 888, 1556]",3,0.5606560858396384,0.5908585423772986,0.004589523355413175,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.0074866464002963685,2.310973596271381,0.3076923076923077,0.012292281329781413,0.01107828655834564,0.3752756178663246,0.17563478277122582,0.17563478277122582,0.17563478277122582,0.2664496908481565,0.2664496908481565,0.2664496908481565,4
379,1556,"[379, 1898, 1713, 88, 737, 415, 525, 456, 2472, 1017, 1475, 888, 1556]",12,0.5424166555588062,0.5693028520454061,0.003979881570935787,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.3263052936600364,0.3076923076923077,0.0,0.008862629246676468,0.0,0.0,0.0,0.0,0.026695533322782586,0.026695533322782586,0.026695533322782586,4
379,1556,"[379, 1898, 1713, 88, 415, 525, 456, 2472, 1017, 1475, 614, 888, 1556]",9,0.5262406477561364,0.5501857519149781,0.003993198650830959,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.288671845649063,0.3076923076923077,0.0,0.008493353028064976,0.06501498609794254,0.029256743744074144,0.029256743744074144,0.029256743744074144,-0.0036703821286830224,-0.0036703821286830224,-0.0036703821286830224,4
379,1556,"[379, 1898, 1713, 88, 851, 415, 525, 456, 2472, 1017, 1475, 888, 1556]",15,0.5538430768709917,0.5828068045052616,0.0036816461631786128,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.3224170339456562,0.3076923076923077,0.0037101488788988113,0.008862629246676468,0.19489602357527236,0.08974379249226691,0.08974379249226691,0.08974379249226691,-0.00954495991489622,-0.00954495991489622,-0.00954495991489622,3
379,1556,"[379, 1898, 645, 1358, 552, 2201, 95, 456, 2472, 1017, 1475, 888, 1556]",2,0.5596843843276684,0.5897101678631523,0.005856492152331711,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.02421270130759574,2.3119296398179254,0.3076923076923077,0.011516659035409077,0.010709010339734037,0.332790083110317,0.15608969986911764,0.15608969986911764,0.15608969986911764,-0.013967233788483954,-0.013967233788483954,-0.013967233788483954,3
379,1556,"[379, 1898, 1713, 1358, 552, 2201, 2199, 456, 2472, 1017, 1475, 888, 1556]",11,0.5532845217448015,0.5821466939015822,0.0042446355390695365,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.0074866464002963685,2.3134569058025964,0.3076923076923077,0.009842189060938922,0.011447562776957132,0.42330562717166487,0.19590073621076562,0.19590073621076562,0.19590073621076562,-0.04008646163339522,-0.04008646163339522,-0.04008646163339522,3
379,1556,"[379, 1898, 1713, 88, 415, 525, 2054, 456, 2472, 1017, 1475, 888, 1556]",14,0.5546159088611604,0.5837201514027336,0.00396673616694365,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.32165933669087,0.3076923076923077,0.0,0.008862629246676468,0.0,0.0,0.0,0.0,-0.06543102757175849,-0.06543102757175849,-0.06543102757175849,2
379,1556,"[379, 1898, 1713, 88, 415, 525, 456, 667, 2472, 1017, 1475, 888, 1556]",7,0.5377199856134562,0.5637522421099923,0.0034958437363795604,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.3225220713694976,0.3076923076923077,0.0031669240481738137,0.008862629246676468,0.0,0.0017418082264955977,0.0017418082264955977,0.0017418082264955977,-0.08166503840164241,-0.08166503840164241,-0.08166503840164241,2
379,1556,"[379, 1898, 1713, 88, 415, 525, 456, 2472, 1017, 1475, 888, 1556]",1,0.5392830813924472,0.5682311826944352,0.004417702806376358,0.2727272727272727,11.0,11,11.0,0.0,0.7890851497650146,1.0,1.0,0.007682554197880802,2.224132111191599,0.3333333333333333,0.0025878732378729896,0.008493353028064976,0.0,0.0014233302808301445,0.0014233302808301445,0.0014233302808301445,-0.08388131140608066,-0.08388131140608066,-0.08388131140608066,2
379,1556,"[379, 1898, 645, 1358, 552, 2201, 2199, 456, 2472, 1017, 1475, 888, 1556]",10,0.5523128202328316,0.580998319387436,0.005511604335988073,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.02421270130759574,2.314545775419914,0.3076923076923077,0.010135726079476132,0.01107828655834564,0.6003673049078895,0.27573993655226214,0.27573993655226214,0.27573993655226214,-0.10382110071612086,-0.10382110071612086,-0.10382110071612086,1
379,1556,"[379, 1898, 1713, 88, 300, 415, 525, 456, 2472, 1017, 1475, 888, 1556]",4,0.5453582007151384,0.5727792235937986,0.0037235298367809828,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.3268311566429913,0.3076923076923077,0.0017933295870796728,0.008862629246676468,0.04753829999803649,0.02237856627201024,0.02237856627201024,0.02237856627201024,-0.10700512950713822,-0.10700512950713822,-0.10700512950713822,1
379,1556,"[379, 1898, 1713, 88, 415, 2182, 95, 456, 2472, 1017, 1475, 888, 1556]",5,0.550234468625142,0.5785420856692575,0.00439033194287303,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.3246831914884574,0.3076923076923077,0.0,0.010339734121122546,0.25651254756828035,0.11543064640572616,0.11543064640572616,0.11543064640572616,-0.11289333562523365,-0.11289333562523365,-0.11289333562523365,1
379,1556,"[379, 1898, 1713, 88, 415, 525, 142, 456, 2472, 1017, 1475, 888, 1556]",6,0.5471617987522712,0.5749107485467738,0.003970004793607815,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.3265691428877764,0.3076923076923077,0.000997586441336601,0.008862629246676468,0.1973922125996621,0.08937516821258308,0.08937516821258308,0.08937516821258308,-0.12127264083921943,-0.12127264083921943,-0.12127264083921943,0
379,1556,"[379, 1898, 1713, 88, 415, 2182, 525, 456, 2472, 1017, 1475, 888, 1556]",13,0.5486215797754436,0.576635944301432,0.004094257906520721,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.3260661351989804,0.3076923076923077,0.0014234661172156937,0.010339734121122546,0.12397997427837826,0.05657389478973884,0.05657389478973884,0.05657389478973884,-0.1466218345174985,-0.1466218345174985,-0.1466218345174985,0
379,1556,"[379, 1898, 1713, 88, 415, 525, 456, 2472, 591, 1017, 1475, 888, 1556]",8,0.5251325245086964,0.548876151713458,0.003820833497223829,0.25,12.0,12,11.0,0.0,0.7890851497650146,1.0909090909090908,0.9166666666666666,0.007682554197880802,2.2822615766053884,0.3076923076923077,0.0019057324619823068,0.009601181683899562,0.15220739113565251,0.0695414788651339,0.0695414788651339,0.0695414788651339,-0.14845511582069842,-0.14845511582069842,-0.14845511582069842,0
383,895,"[383, 733, 435, 1912, 1296, 35, 895]",7,0.5676558715956552,0.5868599665164946,0.0011139250205293432,0.16666666666666666,6.0,6,4.0,0.0,1.0392912685871125,1.5,0.6666666666666666,0.0028710992086099347,1.720264667045585,0.2857142857142857,0.00018635045510026482,0.0022156573116690614,0.05396777572590494,0.02438799182696237,0.02438799182696237,0.02438799182696237,0.17194330940368877,0.17194330940368877,0.17194330940368877,4
383,895,"[383, 2268, 733, 435, 1912, 1296, 895]",6,0.5964235527174814,0.6271347200870514,0.0013072721662261112,0.16666666666666666,6.0,6,4.0,0.0,1.0392912685871125,1.5,0.6666666666666666,0.0028710992086099347,1.7378944776093919,0.2857142857142857,0.0,0.0022156573116690614,0.0,0.0,0.0,0.0,0.058778861329186846,0.058778861329186846,0.058778861329186846,4
383,895,"[383, 1704, 1912, 1296, 440, 1913, 895]",9,0.5450562400477273,0.5552204823493957,0.0011857093407055587,0.16666666666666666,6.0,6,4.0,0.0,1.0392912685871125,1.5,0.6666666666666666,0.0028710992086099347,1.6569938198533642,0.2857142857142857,0.0038938832001331747,0.004062038404726742,0.1710435541000619,0.0791112351051011,0.0791112351051011,0.0791112351051011,0.032880137731500565,0.032880137731500565,0.032880137731500565,4
383,895,"[383, 2268, 1160, 733, 435, 1912, 1296, 895]",15,0.59000331684947,0.6134558777014414,0.0011307789844517153,0.14285714285714285,7.0,7,4.0,0.0,1.0392912685871125,1.75,0.5714285714285714,0.0028710992086099347,1.8732771622614979,0.25,0.0021119762182261748,0.002584933530280553,0.0,0.0011615869200243961,0.0011615869200243961,0.0011615869200243961,0.025650027841927353,0.025650027841927353,0.025650027841927353,3
383,895,"[383, 733, 1682, 2189, 454, 441, 440, 895]",13,0.6093114808201789,0.6392000963290533,0.0025628471044982955,0.42857142857142855,7.0,7,4.0,0.0,1.0392912685871125,1.75,0.5714285714285714,0.0042576661433736925,1.7993487021739956,0.5,0.0012679688367188413,0.0036927621861151394,0.15932002711451876,0.07239139506172881,0.07239139506172881,0.07239139506172881,-0.0035108947042950312,-0.0035108947042950312,-0.0035108947042950312,3
383,895,"[383, 1704, 1912, 1296, 440, 895]",4,0.5602208187182746,0.5805084109306335,0.001496870989523009,0.2,5.0,5,4.0,0.0,1.0392912685871125,1.25,0.8,0.0028710992086099347,1.5118162486504212,0.3333333333333333,0.0009484897047392915,0.004062038404726742,0.014521869910817387,0.007056510797474434,0.007056510797474434,0.007056510797474434,-0.014504265328167749,-0.014504265328167749,-0.014504265328167749,3
383,895,"[383, 1704, 1912, 1296, 895]",1,0.5703032302856446,0.6040749609470367,0.001854874717595197,0.25,4.0,4,4.0,0.0,1.0392912685871125,1.0,1.0,0.0028710992086099347,1.3631435096765334,0.4,0.0,0.001477104874446078,0.15220664267440664,0.068492989203483,0.068492989203483,0.068492989203483,-0.03767060003973845,-0.03767060003973845,-0.03767060003973845,2
383,895,"[383, 1704, 1912, 1296, 1913, 895]",5,0.5509308199087779,0.5665734127163887,0.00128759899516602,0.2,5.0,5,4.0,0.0,1.0392912685871125,1.25,0.8,0.0028710992086099347,1.490701293977335,0.3333333333333333,0.0,0.0018463810930575697,0.0,0.0,0.0,0.0,-0.045067452764721634,-0.045067452764721634,-0.045067452764721634,2
383,895,"[383, 733, 435, 1912, 1296, 1913, 895]",11,0.5745940736361913,0.5965734493732452,0.0010878559593616255,0.16666666666666666,6.0,6,4.0,0.0,1.0392912685871125,1.5,0.6666666666666666,0.0028710992086099347,1.652335690583832,0.2857142857142857,0.0,0.0022156573116690614,0.09029369380500096,0.04063216221225043,0.04063216221225043,0.04063216221225043,-0.05721773807352359,-0.05721773807352359,-0.05721773807352359,2
383,895,"[383, 733, 435, 1912, 1296, 440, 895]",10,0.582556929758617,0.6077214479446411,0.00126224928799245,0.16666666666666666,6.0,6,4.0,0.0,1.0392912685871125,1.5,0.6666666666666666,0.0028710992086099347,1.655479455092547,0.2857142857142857,0.005041842879342923,0.004431314623338234,0.09286960821099655,0.04456433727858705,0.04456433727858705,0.04456433727858705,-0.058552281935159156,-0.058552281935159156,-0.058552281935159156,1
383,895,"[383, 1704, 1912, 1296, 35, 1913, 895]",8,0.5301551818847656,0.5343590009212493,0.0010991136955729203,0.16666666666666666,6.0,6,4.0,0.0,1.0392912685871125,1.5,0.6666666666666666,0.0028710992086099347,1.6844964769333126,0.2857142857142857,0.003222635003884644,0.0022156573116690614,0.005547931093136782,0.004269018244048106,0.004269018244048106,0.004269018244048106,-0.059438509487350924,-0.059438509487350924,-0.059438509487350924,1
383,895,"[383, 1704, 2077, 486, 435, 1912, 1296, 895]",12,0.5832195252180099,0.6044108221928278,0.0010367262213195605,0.14285714285714285,7.0,7,4.0,0.0,1.0392912685871125,1.75,0.5714285714285714,0.0028710992086099347,1.925629817338474,0.25,0.0,0.002584933530280553,0.0,0.0,0.0,0.0,-0.0755508334222042,-0.0755508334222042,-0.0755508334222042,1
383,895,"[383, 733, 435, 1912, 1296, 895]",2,0.5946816245714824,0.6321996197104454,0.0015017279301440885,0.2,5.0,5,4.0,0.0,1.0392912685871125,1.25,0.8,0.0028710992086099347,1.54617385621973,0.3333333333333333,0.0,0.0018463810930575697,0.0,0.0,0.0,0.0,-0.07596409036424252,-0.07596409036424252,-0.07596409036424252,0
383,895,"[383, 309, 2268, 733, 435, 1912, 1296, 895]",14,0.5854977250099181,0.6074484219153722,0.0011777774629366268,0.14285714285714285,7.0,7,4.0,0.0,1.0392912685871125,1.75,0.5714285714285714,0.0028710992086099347,1.8284569620546547,0.25,0.003498314879565062,0.002584933530280553,0.0,0.0019240731837607843,0.0019240731837607843,0.0019240731837607843,-0.07709339725856278,-0.07709339725856278,-0.07709339725856278,0
