source,target,path_nodes,candidate_rank,avg_node_importance,internal_node_importance,avg_edge_bc,cross_comm_ratio,path_length,path_length_int,shortest_len,same_community,pair_score,stretch_ratio,efficiency_ratio,max_edge_bc,node_importance_entropy,community_diversity,delta_E,delta_LCC,delta_ASP,fragility_score,y_fragility,y_gain,y
308,1762,"[308, 306, 1483, 754, 1358, 1762]",11,0.8231282055377961,0.8166676193475724,0.0024051923830045495,0.2,5.0,5,4.0,0.0,1.6720987558364868,1.25,0.8,0.009873617473758997,1.7916828223176817,0.3333333333333333,0.014008081501831443,0.005908419497784312,0.4086744916248426,0.08970149872481482,0.08970149872481482,-0.0448734920634921,-0.0448734920634921
308,1762,"[308, 306, 1483, 1358, 111, 1762]",12,0.8189744849999746,0.8104370385408401,0.00401269204688705,0.2,5.0,5,4.0,0.0,1.6720987558364868,1.25,0.8,0.009873617473758997,1.7916087603469624,0.3333333333333333,0.01407780760905794,0.006277695716395804,0.647821638645417,0.13770652905926492,0.13770652905926492,-0.020350732878232834,-0.020350732878232834
308,1805,"[308, 306, 1805]",1,0.8299501419067382,0.8154343962669373,0.00045699012794746426,0.0,2.0,2,2.0,1.0,1.6744160294532775,1.0,1.0,0.0006010332209958438,1.098535126867966,0.3333333333333333,0.006420959595959702,0.00036927621861149174,0.05200557277814433,0.013117208881457343,0.013117208881457343,-0.020886158008658038,-0.020886158008658038
308,1805,"[308, 350, 306, 1805]",2,0.8232275426387786,0.8092470705509186,0.0006462755303816411,0.0,3.0,3,2.0,1.0,1.6744160294532775,1.5,0.6666666666666666,0.001541306854697581,1.386135435726282,0.25,0.0,0.0007385524372229835,0.17858971571968763,0.03601336411882672,0.03601336411882672,-0.10848516670527547,-0.10848516670527547
308,1805,"[308, 306, 109, 1805]",3,0.8230794429779053,0.8089508712291718,0.001972052504153998,0.0,3.0,3,2.0,1.0,1.6744160294532775,1.5,0.6666666666666666,0.00459235931887516,1.3861308939450872,0.25,0.0,0.0011078286558344752,0.1069939587361528,0.02184192320956435,0.02184192320956435,-0.06796032186010464,-0.06796032186010464
308,1805,"[308, 2045, 109, 1805]",4,0.8296557545661926,0.8221034944057465,0.0015367507216868827,0.0,3.0,3,2.0,1.0,1.6744160294532775,1.5,0.6666666666666666,0.003327678679721762,1.386111241416843,0.25,0.002267362498612202,0.0011078286558344752,0.3540843456769025,0.07216694559715918,0.07216694559715918,-0.04704586295146083,-0.04704586295146083
308,1805,"[308, 306, 426, 1805]",5,0.8302320629358292,0.8232561111450195,0.00045326300783951097,0.0,3.0,3,2.0,1.0,1.6744160294532775,1.5,0.6666666666666666,0.0006786004246064697,1.3862363364996249,0.25,0.0006129197191697411,0.0007385524372229835,0.15334545705731806,0.031209680274020702,0.031209680274020702,-0.020638611943612047,-0.020638611943612047
308,1805,"[308, 2045, 306, 1805]",6,0.8328975170850753,0.828587019443512,0.0016256278789978835,0.0,3.0,3,2.0,1.0,1.6744160294532775,1.5,0.6666666666666666,0.00400412808934667,1.386217954994005,0.25,0.0,0.001477104874446078,0.17687272130343867,0.03596538621046617,0.03596538621046617,-0.020886158008658038,-0.020886158008658038
308,1805,"[308, 306, 1072, 1805]",7,0.8224681138992309,0.8077282130718231,0.004828639267751692,0.6666666666666666,3.0,3,2.0,1.0,1.6744160294532775,1.5,0.6666666666666666,0.012934034069864401,1.3861110640085472,0.5,0.00549214049839053,0.0007385524372229835,0.15187235069148386,0.03286674731254218,0.03286674731254218,0.03384985926513089,0.03384985926513089
308,1805,"[308, 350, 302, 306, 1805]",8,0.8126338076591493,0.7962510029474895,0.0003014976961234495,0.0,4.0,4,2.0,1.0,1.6744160294532775,2.0,0.5,0.0007278269263377255,1.6089646646150582,0.2,0.0010265505328003466,0.0011078286558344752,0.23931207643063157,0.048716166961580244,0.048716166961580244,-0.050686199704080254,-0.050686199704080254
308,1805,"[308, 350, 306, 109, 1805]",9,0.8190755033493042,0.806987162431081,0.001735250961927997,0.0,4.0,4,2.0,1.0,1.6744160294532775,2.0,0.5,0.00459235931887516,1.6092584710813413,0.2,0.0041908764846261826,0.001477104874446078,0.5979475700937611,0.12185670656238114,0.12185670656238114,-0.2490806763425787,-0.2490806763425787
308,1805,"[308, 306, 109, 426, 1805]",10,0.8246791195869447,0.8163265228271485,0.0013905630229310868,0.0,4.0,4,2.0,1.0,1.6744160294532775,2.0,0.5,0.00459235931887516,1.6092998815899677,0.2,0.0028503253690752572,0.001477104874446078,0.0,0.001730972097408534,0.001730972097408534,-0.06893840909090918,-0.06893840909090918
308,1805,"[308, 1253, 302, 306, 1805]",11,0.7660813403129578,0.7186635573705038,0.00042968950125298267,0.0,4.0,4,2.0,1.0,1.6744160294532775,2.0,0.5,0.0007278269263377255,1.600183182509623,0.2,0.0,0.0011078286558344752,0.1406119555116465,0.028565522564663094,0.028565522564663094,-0.011402073199172998,-0.011402073199172998
308,1805,"[308, 2045, 109, 306, 1805]",12,0.8268114829063415,0.81988046169281,0.0021981983865609757,0.0,4.0,4,2.0,1.0,1.6744160294532775,2.0,0.5,0.00459235931887516,1.609267162820946,0.2,0.004024503968253962,0.0022156573116690614,0.0,0.0024960645119692093,0.0024960645119692093,-0.034653770730075174,-0.034653770730075174
308,2080,"[308, 306, 2080]",1,0.8291306694348654,0.8154343962669373,0.002119947276490773,0.0,2.0,2,2.0,1.0,1.6719576120376587,1.0,1.0,0.0036388613319857026,1.098541531052456,0.3333333333333333,0.004972984654234652,0.00036927621861149174,0.002506478940045298,0.002638200137147517,0.002638200137147517,-0.07047828199578193,-0.07047828199578193
308,2080,"[308, 350, 306, 2080]",2,0.8226129382848739,0.8092470705509186,0.0017549136294105136,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0036388613319857026,1.3861462022796087,0.25,0.001113963120212974,0.0007385524372229835,0.3285695706753682,0.06645492035804802,0.06645492035804802,-0.23981115162615138,-0.23981115162615138
308,2080,"[308, 306, 112, 2080]",3,0.8267149657011033,0.817451125383377,0.0004130998656616651,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0006010332209958438,1.3862283051848352,0.25,0.0013423083860583385,0.0007385524372229835,0.13539118630792224,0.027910581590896977,0.027910581590896977,-0.02107859723609705,-0.02107859723609705
308,2080,"[308, 2045, 306, 2080]",4,0.8322829127311706,0.828587019443512,0.0027342659780267564,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.00400412808934667,1.3862200305268484,0.25,0.0024721833721830233,0.001477104874446078,0.1889064914647287,0.03936101359159738,0.03936101359159738,-0.04384321135185252,-0.04384321135185252
308,2080,"[308, 306, 487, 2080]",5,0.8264563113451004,0.8169338166713714,0.0008320742552109686,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0016681603266874554,1.3862253802025886,0.25,0.0,0.0007385524372229835,0.14800702031275748,0.02989682503744069,0.02989682503744069,-0.020721618936618787,-0.020721618936618787
308,2080,"[308, 306, 608, 2080]",6,0.8256217688322067,0.8152647316455841,0.0005218252060551155,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0007953873151488692,1.3862138961522332,0.25,0.0009278256465754253,0.0007385524372229835,0.0,0.0006665512335193636,0.0006665512335193636,-0.02107859723609705,-0.02107859723609705
308,2080,"[308, 306, 655, 2080]",7,0.8186768978834152,0.8013749897480011,0.0004176067998056272,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0006404321152990441,1.385993910630527,0.25,0.0,0.0007385524372229835,0.1827635170895503,0.036848124392799254,0.036848124392799254,-0.019311758241758077,-0.019311758241758077
308,2080,"[308, 306, 1245, 2080]",8,0.8277812719345092,0.8195837378501892,0.0004866157934082447,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0008376793185085719,1.3862372160318879,0.25,0.00014693709068691607,0.0007385524372229835,0.0,0.00035419581116395986,0.00035419581116395986,-0.004841033919783928,-0.004841033919783928
308,2080,"[308, 306, 1367, 2080]",9,0.8195517033338546,0.80312460064888,0.0009628932111499896,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0021231694101740708,1.3860341266312217,0.25,0.0,0.0007385524372229835,0.13327595665441727,0.02695061230577265,0.02695061230577265,-0.004830861728850753,-0.004830861728850753
308,2080,"[308, 306, 1770, 2080]",10,0.8263278812170028,0.8166769564151763,0.0004177898679073677,0.0,3.0,3,2.0,1.0,1.6719576120376587,1.5,0.6666666666666666,0.0006010332209958438,1.3862238165852192,0.25,0.0,0.0007385524372229835,0.05355823908793855,0.011007068792476904,0.011007068792476904,0.05035105252235711,0.05035105252235711
308,2080,"[308, 350, 1623, 112, 2080]",11,0.8215548253059387,0.8119388381640116,0.00016465653430232212,0.0,4.0,4,2.0,1.0,1.6719576120376587,2.0,0.5,0.0003643917572616019,1.609313330336003,0.2,0.0,0.0022156573116690614,0.1457882963070185,0.03004392218607133,0.03004392218607133,-0.030984494981668744,-0.030984494981668744
308,2080,"[308, 350, 306, 112, 2080]",12,0.8219839215278626,0.8126539985338846,0.0005660364830587475,0.0,4.0,4,2.0,1.0,1.6719576120376587,2.0,0.5,0.001541306854697581,1.6093181225711104,0.2,0.0,0.0011078286558344752,0.05003607884901129,0.010450347232136049,0.010450347232136049,-0.11949399607437655,-0.11949399607437655
519,139,"[519, 306, 139]",1,0.8295634269714355,0.8154343962669373,0.004406325713028638,0.0,2.0,2,2.0,1.0,1.6732558846473693,1.0,1.0,0.007933753848625772,1.0985359940801915,0.3333333333333333,0.002966546647796303,0.00036927621861149174,0.007949743136581588,0.0029242777738794357,0.0029242777738794357,-0.09657850056947882,-0.09657850056947882
519,139,"[519, 2045, 139]",2,0.8383318424224854,0.8417396426200867,0.0016850232932799944,0.0,2.0,2,2.0,1.0,1.6732558846473693,1.0,1.0,0.002430211320256966,1.0986046329533414,0.3333333333333333,0.0,0.00036927621861149174,0.17172592114705232,0.03449289471685506,0.03449289471685506,0.006396288077864257,0.006396288077864257
519,139,"[519, 306, 103, 139]",3,0.8268347620964049,0.8170415818691253,0.003026835861210336,0.0,3.0,3,2.0,1.0,1.6732558846473693,1.5,0.6666666666666666,0.007933753848625772,1.3862205788735025,0.25,0.0006952866577862038,0.0007385524372229835,0.1369146552845546,0.027956466694914594,0.027956466694914594,-0.04803469156648505,-0.04803469156648505
519,139,"[519, 109, 306, 139]",4,0.8227894067764283,0.8089508712291718,0.0032635100694083066,0.0,3.0,3,2.0,1.0,1.6732558846473693,1.5,0.6666666666666666,0.00459235931887516,1.3861344295921054,0.25,0.0,0.0011078286558344752,0.17423625015090494,0.035290381492514775,0.035290381492514775,-0.24406066726349332,-0.24406066726349332
519,139,"[519, 2045, 306, 139]",5,0.8326074808835984,0.828587019443512,0.0024377456623450467,0.0,3.0,3,2.0,1.0,1.6732558846473693,1.5,0.6666666666666666,0.00400412808934667,1.386217347896977,0.25,0.00110361284956903,0.001477104874446078,0.02529762049698725,0.006091811189003494,0.006091811189003494,-0.08895495990925335,-0.08895495990925335
519,139,"[519, 306, 910, 139]",6,0.8202519536018371,0.8038759648799896,0.003330544044506494,0.0,3.0,3,2.0,1.0,1.6732558846473693,1.5,0.6666666666666666,0.007933753848625772,1.3860416973339502,0.25,0.0017124854312353666,0.0007385524372229835,0.018984306775287507,0.004777276502440841,0.004777276502440841,-0.013859096382683352,-0.013859096382683352
519,139,"[519, 1346, 306, 139]",7,0.8340462833642959,0.8314646244049072,0.00047732581411501674,0.0,3.0,3,2.0,1.0,1.6732558846473693,1.5,0.6666666666666666,0.0008788975774315032,1.3861942683730715,0.25,0.0,0.0007385524372229835,0.0,0.0002954209748891934,0.0002954209748891934,-0.08346596848401196,-0.08346596848401196
519,139,"[519, 109, 2045, 139]",8,0.8293657183647156,0.8221034944057465,0.0028622624193143467,0.0,3.0,3,2.0,1.0,1.6732558846473693,1.5,0.6666666666666666,0.004319273311918256,1.3861119586398076,0.25,0.0,0.0011078286558344752,0.0,0.0004431314623337901,0.0004431314623337901,-0.036586048878657615,-0.036586048878657615
519,139,"[519, 109, 306, 103, 139]",9,0.8219612789154054,0.8121835033098858,0.002514596591449663,0.0,4.0,4,2.0,1.0,1.6732558846473693,2.0,0.5,0.00459235931887516,1.6093078061353119,0.2,0.0006328317515813253,0.001477104874446078,0.1369533664647289,0.02823464794335674,0.02823464794335674,-0.1482159247777185,-0.1482159247777185
519,139,"[519, 2045, 109, 306, 139]",10,0.82657945394516,0.81988046169281,0.002807286724071348,0.0,4.0,4,2.0,1.0,1.6732558846473693,2.0,0.5,0.00459235931887516,1.609268696323812,0.2,0.005534999722499601,0.0022156573116690614,0.07647206345794721,0.01839467550525691,0.01839467550525691,-0.14876876828284435,-0.14876876828284435
519,139,"[519, 2045, 306, 103, 139]",11,0.8298157382011414,0.8252742687861124,0.001895273286152218,0.0,4.0,4,2.0,1.0,1.6732558846473693,2.0,0.5,0.00400412808934667,1.6093533809384257,0.2,0.001955477161727115,0.0018463810930575697,0.0,0.0015207433019138739,0.0015207433019138739,-0.03872344684100126,-0.03872344684100126
519,139,"[519, 306, 910, 1623, 139]",12,0.8188593459129334,0.8070136149724325,0.002672720812404219,0.0,4.0,4,2.0,1.0,1.6732558846473693,2.0,0.5,0.007933753848625772,1.6092296432321374,0.2,0.005640342296592327,0.0022156573116690614,0.05694396620209563,0.014531193083723682,0.014531193083723682,-0.048208216930010435,-0.048208216930010435
519,153,"[519, 109, 153]",1,0.8258234659830729,0.8024673461914062,0.002253294292955306,0.0,2.0,2,2.0,1.0,1.6750030517578125,1.0,1.0,0.004319273311918256,1.098409703904591,0.3333333333333333,0.004113408119658157,0.0007385524372229835,0.030895064228953828,0.008119797068543223,0.008119797068543223,-0.07083321906354514,-0.07083321906354514
519,153,"[519, 306, 153]",2,0.8301458160082499,0.8154343962669373,0.004113058331652724,0.0,2.0,2,2.0,1.0,1.6750030517578125,1.0,1.0,0.007933753848625772,1.0985318985618098,0.3333333333333333,0.0012604138916640362,0.00036927621861149174,0.012612701251764946,0.0031744162944632006,0.0031744162944632006,0.01129193628432782,0.01129193628432782
519,153,"[519, 2045, 153]",3,0.8389142314592997,0.8417396426200867,0.0013814903227699405,0.0,2.0,2,2.0,1.0,1.6750030517578125,1.0,1.0,0.002430211320256966,1.0986078293563075,0.3333333333333333,0.0,0.00036927621861149174,0.12854478945152348,0.025856668377749293,0.025856668377749293,0.003942231355601011,0.003942231355601011
519,153,"[519, 109, 236, 153]",4,0.8272892445325852,0.817076963186264,0.0017042503807752501,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.004319273311918256,1.386137988462326,0.25,0.0012273400210897345,0.0011078286558344752,0.11717760444352887,0.02436958835947546,0.02436958835947546,-0.0067276555992317535,-0.0067276555992317535
519,153,"[519, 306, 109, 153]",5,0.823226198554039,0.8089508712291718,0.004237809480497763,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.007933753848625772,1.386126980696206,0.25,0.003701458957708792,0.0011078286558344752,0.027836109078757332,0.007490936861168774,0.007490936861168774,-0.07242661631243141,-0.07242661631243141
519,153,"[519, 1346, 109, 153]",6,0.831241312623024,0.8249810993671417,0.00019174411473009127,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.00020107598247182102,1.3860799644597903,0.25,0.002419624615580096,0.0011078286558344752,0.177404075624505,0.03689179643346683,0.03689179643346683,-0.2507063527655918,-0.2507063527655918
519,153,"[519, 2045, 109, 153]",7,0.8298025101423263,0.8221034944057465,0.001981735091323695,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.003327678679721762,1.3861087699761736,0.25,0.0010444007381504028,0.0011078286558344752,0.009528219115032321,0.0027665355806004155,0.0027665355806004155,-0.06022929962549518,-0.06022929962549518
519,153,"[519, 306, 236, 153]",8,0.830531007051468,0.8235604882240295,0.0027317051666624786,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.007933753848625772,1.3862337739526973,0.25,0.0,0.0007385524372229835,0.16582279388245968,0.03345997975138113,0.03345997975138113,-0.0031894948750924926,-0.0031894948750924926
519,153,"[519, 1998, 109, 153]",9,0.8169533342123032,0.7964051425457,0.0010460546155424439,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.0023392343369588193,1.3859626377286536,0.25,0.0010527673715169938,0.0011078286558344752,0.0,0.0008642384109405877,0.0008642384109405877,-0.08411466597010062,-0.08411466597010062
519,153,"[519, 1346, 306, 153]",10,0.8344830751419068,0.8314646244049072,0.00028181422653107403,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.0003662387771874502,1.3861939994243637,0.25,0.002556821650571639,0.0007385524372229835,0.12334193167456231,0.02598653597003031,0.02598653597003031,-0.05410133062388482,-0.05410133062388482
519,153,"[519, 2045, 236, 153]",11,0.8371073186397553,0.8367131114006043,0.000983800629066089,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.002430211320256966,1.386284010509602,0.25,0.0,0.0007385524372229835,0.09679454045780211,0.01965432906644962,0.01965432906644962,-0.01689345018910219,-0.01689345018910219
519,153,"[519, 109, 459, 153]",12,0.8165927231311798,0.7956839203834534,0.0017543795352689467,0.0,3.0,3,2.0,1.0,1.6750030517578125,1.5,0.6666666666666666,0.004319273311918256,1.3859475617424983,0.25,0.0011896998834495798,0.0011078286558344752,0.0,0.000919011415713622,0.000919011415713622,-0.018861294904773195,-0.018861294904773195
519,236,"[519, 109, 236]",1,0.8245020826657613,0.8024673461914062,0.0025322703208471133,0.0,2.0,2,2.0,1.0,1.6710389018058778,1.0,1.0,0.004319273311918256,1.0984258135828675,0.3333333333333333,0.000800165806415537,0.0007385524372229835,0.18195771531678684,0.03700703036081277,0.03700703036081277,-0.08112620772946862,-0.08112620772946862
519,236,"[519, 306, 236]",2,0.8288244326909383,0.8154343962669373,0.004073452499677956,0.0,2.0,2,2.0,1.0,1.6710389018058778,1.0,1.0,0.007933753848625772,1.0985397896798477,0.3333333333333333,0.0,0.00036927621861149174,0.14302450149340817,0.028752610786126235,0.028752610786126235,0.007604921497584448,0.007604921497584448
519,236,"[519, 2045, 236]",3,0.8375928481419881,0.8417396426200867,0.0014515956932833717,0.0,2.0,2,2.0,1.0,1.6710389018058778,1.0,1.0,0.002430211320256966,1.0985991685446999,0.3333333333333333,0.0019987186424685333,0.00036927621861149174,0.0,0.0009471979444320101,0.0009471979444320101,-0.08108941480017583,-0.08108941480017583
519,236,"[519, 109, 153, 236]",4,0.8272892445325851,0.8190590381622315,0.0015182663621807122,0.0,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.004319273311918256,1.386137988462326,0.25,0.0030674490134047216,0.0011078286558344752,0.1468153513197885,0.031033181331653382,0.031033181331653382,-0.022833132045088685,-0.022833132045088685
519,236,"[519, 306, 109, 236]",5,0.8222351610660553,0.8089508712291718,0.004423793499092301,0.0,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.007933753848625772,1.3861426963936432,0.25,0.005208445027194947,0.0011078286558344752,0.005081927297217348,0.0035428949326552386,0.0035428949326552386,-0.069793596174357,-0.069793596174357
519,236,"[519, 836, 1572, 236]",6,0.8116343557834625,0.7877492606639862,0.0020820260558855204,0.6666666666666666,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.005565339851627139,1.3857907112464556,0.5,0.00010411741036711608,0.0007385524372229835,0.0,0.0003370679390360399,0.0003370679390360399,0.03230550523349436,0.03230550523349436
519,236,"[519, 2045, 109, 236]",7,0.8288114726543426,0.8221034944057465,0.002167719109918233,0.0,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.003327678679721762,1.3861148193723494,0.25,0.0,0.0011078286558344752,0.30894125821217067,0.062231383104767925,0.062231383104767925,-0.2511262077294686,-0.2511262077294686
519,236,"[519, 306, 126, 236]",8,0.8278244376182556,0.8201294243335724,0.0027923249555380676,0.0,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.007933753848625772,1.3862377306070908,0.25,0.0005813290875789912,0.0011078286558344752,0.014075276753081845,0.0034907184479817557,0.0034907184479817557,-0.011126207729468618,-0.011126207729468618
519,236,"[519, 1346, 109, 236]",9,0.8302502751350402,0.8249810993671417,0.0003777281333246295,0.0,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.0007452673297759708,1.3860838998456149,0.25,0.0010580086580085357,0.0011078286558344752,0.031186572601529683,0.007103649445843142,0.007103649445843142,-0.04624844375029174,-0.04624844375029174
519,236,"[519, 836, 2078, 236]",10,0.813292995095253,0.7910665392875671,0.0020820260558855204,0.6666666666666666,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.005565339851627139,1.3858131639760662,0.5,0.0,0.0007385524372229835,0.0,0.0002954209748891934,0.0002954209748891934,0.05981028582930748,0.05981028582930748
519,236,"[519, 2045, 126, 236]",11,0.834400749206543,0.8332820475101471,0.0009755361421093979,0.0,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.002430211320256966,1.3862624739815508,0.25,0.00123865786990765,0.0007385524372229835,0.03666158316529611,0.008123200755911475,0.008123200755911475,-0.07112620772946864,-0.07112620772946864
519,236,"[519, 306, 138, 236]",12,0.8140098184347152,0.7925001859664917,0.002857315308580252,0.0,3.0,3,2.0,1.0,1.6710389018058778,1.5,0.6666666666666666,0.007933753848625772,1.3857359354141814,0.25,0.0012504016816514418,0.0007385524372229835,0.0,0.0007955816475497702,0.0007955816475497702,-0.010374316010077057,-0.010374316010077057
519,289,"[519, 109, 289]",1,0.825106167793274,0.8024673461914062,0.006802767392889214,0.5,2.0,2,2.0,0.0,1.6728511571884155,1.0,1.0,0.00928626147386017,1.0984190692055649,0.6666666666666666,0.0024747107059606976,0.0007385524372229835,0.057732040457802114,0.012831713348833896,0.012831713348833896,0.0015345079920081161,0.0015345079920081161
519,289,"[519, 306, 109, 289]",2,0.8226882249116898,0.8089508712291718,0.007270791547120368,0.3333333333333333,3.0,3,2.0,0.0,1.6728511571884155,1.5,0.6666666666666666,0.00928626147386017,1.386136037840882,0.5,0.0013137133699635817,0.0011078286558344752,0.24069130859508103,0.04910687852933543,0.04910687852933543,-0.0004051101676100566,-0.0004051101676100566
519,289,"[519, 1346, 109, 289]",3,0.8307033389806747,0.8249810993671417,0.003224726181352696,0.3333333333333333,3.0,3,2.0,0.0,1.6728511571884155,1.5,0.6666666666666666,0.00928626147386017,1.3860826269262485,0.5,0.0,0.0011078286558344752,0.2746430921500993,0.055371749892353654,0.055371749892353654,0.0002363897213897848,0.0002363897213897848
519,289,"[519, 1998, 109, 289]",4,0.8164153605699539,0.7964051425457,0.004079036682165049,0.3333333333333333,3.0,3,2.0,0.0,1.6728511571884155,1.5,0.6666666666666666,0.00928626147386017,1.3859766981246313,0.5,0.0004544580419578448,0.0011078286558344752,0.18033258227504856,0.03669143113412664,0.03669143113412664,0.028732621313871432,0.028732621313871432
519,289,"[519, 2045, 109, 289]",5,0.8292645364999771,0.8221034944057465,0.005014717157946299,0.3333333333333333,3.0,3,2.0,0.0,1.6728511571884155,1.5,0.6666666666666666,0.00928626147386017,1.3861125799886238,0.5,0.0001861201298699322,0.0011078286558344752,0.0,0.000517579514281763,0.000517579514281763,0.018870755371842518,0.018870755371842518
519,289,"[519, 306, 124, 109, 289]",6,0.8170584559440612,0.8041470408439636,0.004833604148544864,0.25,4.0,4,2.0,0.0,1.6728511571884155,2.0,0.5,0.00928626147386017,1.6092147647546222,0.4,0.00022847499722503106,0.0018463810930575697,0.0,0.0008299424361130404,0.0008299424361130404,0.009074035137567838,0.009074035137567838
519,289,"[519, 1346, 306, 109, 289]",7,0.8276495504379273,0.821798865000407,0.003607925164412219,0.25,4.0,4,2.0,0.0,1.6728511571884155,2.0,0.5,0.00928626147386017,1.609240570865363,0.4,0.0014395417082914141,0.001477104874446078,0.0,0.0011666586330949969,0.0011666586330949969,0.07594875858239995,0.07594875858239995
519,289,"[519, 836, 708, 1358, 289]",8,0.8057009315490722,0.785217833518982,0.006063571471134963,0.75,4.0,4,2.0,0.0,1.6728511571884155,2.0,0.5,0.0091482603076363,1.6086316690035327,0.8,0.009981463675213742,0.005169867060561217,0.9364140570501407,0.19334334370433812,0.19334334370433812,-0.2379638725485464,-0.2379638725485464
519,289,"[519, 2045, 133, 109, 289]",9,0.827008876800537,0.8207310756047567,0.003348809756450913,0.25,4.0,4,2.0,0.0,1.6728511571884155,2.0,0.5,0.00928626147386017,1.609277171642131,0.4,0.0,0.001477104874446078,0.0,0.0005908419497784312,0.0005908419497784312,0.02078928395477323,0.02078928395477323
519,289,"[519, 306, 153, 109, 289]",10,0.8252807259559631,0.8178508241971333,0.004424923352789493,0.25,4.0,4,2.0,0.0,1.6728511571884155,2.0,0.5,0.00928626147386017,1.6092919770285465,0.4,0.00311976891572463,0.001477104874446078,0.030054424932471235,0.007849634502562531,0.007849634502562531,0.0013004567654568034,0.0013004567654568034
519,289,"[519, 1670, 133, 109, 289]",11,0.8160121321678162,0.802403167883555,0.002684674149128284,0.25,4.0,4,2.0,0.0,1.6728511571884155,2.0,0.5,0.00928626147386017,1.60915287603851,0.4,0.00292900363525353,0.001477104874446078,0.03300301364214864,0.00836304613230957,0.00836304613230957,0.00603988781950754,0.00603988781950754
519,289,"[519, 2045, 153, 109, 289]",12,0.830541775226593,0.8266192396481832,0.003059139348348102,0.25,4.0,4,2.0,0.0,1.6728511571884155,2.0,0.5,0.00928626147386017,1.609287988527199,0.4,0.003922836191586121,0.001477104874446078,0.0,0.00215997642641288,0.00215997642641288,-0.0004051101676100566,-0.0004051101676100566
519,308,"[519, 306, 308]",1,0.8309919476509094,0.8154343962669373,0.004267393534810808,0.0,2.0,2,2.0,1.0,1.677541446685791,1.0,1.0,0.007933753848625772,1.0985242244463096,0.3333333333333333,0.0013200681263177694,0.00036927621861149174,0.0,0.0006757377379717045,0.0006757377379717045,-0.00034164196914187044,-0.00034164196914187044
519,308,"[519, 1670, 308]",2,0.8214324553807577,0.7867559194564819,0.0003715446334342227,0.0,2.0,2,2.0,1.0,1.677541446685791,1.0,1.0,0.000623652818110355,1.0981633685256402,0.3333333333333333,0.0,0.00036927621861149174,0.12486350672901025,0.02512041183324665,0.02512041183324665,0.04586549930544499,0.04586549930544499
519,308,"[519, 2045, 308]",3,0.8397603631019592,0.8417396426200867,0.0014950099165024313,0.0,2.0,2,2.0,1.0,1.677541446685791,1.0,1.0,0.002430211320256966,1.0986107403244805,0.3333333333333333,0.002986741730491682,0.00036927621861149174,0.36638711728076157,0.07461983063579358,0.07461983063579358,-0.1823065519846499,-0.1823065519846499
519,308,"[519, 306, 350, 308]",4,0.824008896946907,0.8092470705509186,0.0031865444682905365,0.0,3.0,3,2.0,1.0,1.677541446685791,1.5,0.6666666666666666,0.007933753848625772,1.3861194101278065,0.25,0.005086521811521888,0.0007385524372229835,0.0,0.0023300296994979487,0.0023300296994979487,0.020155791605737362,0.020155791605737362
519,308,"[519, 109, 306, 308]",5,0.8238607972860337,0.8089508712291718,0.0031708886172630867,0.0,3.0,3,2.0,1.0,1.677541446685791,1.5,0.6666666666666666,0.00459235931887516,1.3861146992194682,0.25,0.0,0.0011078286558344752,0.15823337832502826,0.03208980712733944,0.03208980712733944,0.00015564435564441315,0.00015564435564441315
